序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
277,私立牛津文理短期補習班,2010-07-13,板橋市中正路193號5樓、213號5樓,未經本府核准擅自變更設立人為胡育菱,限期改善件次,2010-07-21,0990670180
278,呂王文理補習班,2010-07-13,中和市景新街347號5樓之1,未懸掛立案證書、未依核准科目授課,限期改善件次,2010-08-03,099717092
279,財團法人功學社學術獎助金基金會附設實踐音樂補習班,2010-07-13,板橋市實踐路130、132號4樓,未提供公安消防申報資料、設立人及班主任身分證明文件,限期改善件次,2010-07-30,0990716624
280,正學文理短期補習班,2010-07-07,板橋市篤行路2段161巷2號1樓,未提供公安消防資料、未懸掛證書、未提供收據及定型化契約,限期改善件次,2010-7-19,0990654076
281,私立惠文領袖文理語文短期補習班,2010-07-07,"三重市五華街149號(2、3層)、207號4、5 、6樓",無立案名稱招牌、退費規定,限期改善件次,2010-09-21,0990863986
282,格研文理語文短期補習班,2010-07-05,板橋市篤行路2段113號2樓,違規增址、增科,限期改善件次,2010-07-13,0990635635
283,史丹佛語文補習班,2010-07-05,永和市永平路288號1、2樓,授課科目與立案不同，擅自設立補習班，無法提供公共消防安全,限期改善件次,2010-07-13,0990635257
284,宏哲語文電腦短期補習班,2010-07-05,板橋市篤行路2段86號1-2樓,未依核准科目授課,限期改善件次,2010-07-20,0990654003
285,正旺文理補習班,2010-07-01,永和市成功路2段102巷002號6樓,擅自增科,限期改善件次,,
286,私立領袖中心語文短期補習班,2010-06-23,中和市自立路43號2樓,安親,限期改善件次,2010-06-30,0990588448
287,私立日升文理語文短期補習班,2010-06-02,板橋市板橋市溪北路172號2樓,廣招不符,限期改善件次,2010-07-21,0990660325
288,私立愛奧尼語文短期補習班,2010-06-01,板橋市雙十路2段47巷33號、33之1號,未懸掛證書、有瓦斯,限期改善件次,2010-06-15,0990524821
289,私立強棒名師文理短期補習班,2010-05-31,土城市金城路3段99-1號(一、二層),現場有廣招、有學生、現場交付立案申請資料一份，為立案補習班，與97號併號(0960099198，96年2月12日),糾正件次(列入違規紀錄),2010-06-02,0990514552
290,私立唐老師英文文理短期補習班,2010-05-31,中和市中和市南山路176之19號1、2樓,未依立案科目授課、有電熱水器,糾正件次(列入違規紀錄),2010-06-02,0990514588
291,強棒文理補習班,2010-05-31,土城市明峰街059號,沒開，增設科目,糾正件次(列入違規紀錄),2010-06-02,0990514545
292,神奇鳥語文短期補習班,2010-05-26,淡水鎮北新路188號2樓之3,私設安親課輔作文，無退費規定，無契約書,糾正件次(列入違規紀錄),2010-05-26,0990500434
293,邦仁文理珠算補習班,2010-05-13,三重市溪尾街324號1、2樓,現場無法提供消安訓練、無懸掛立案證書、無辦理個資法執照、現場無法提供設立人及班主任身分證明文件、未依立案科目授課、含安親課輔。體罰事件：學生已無在該班上課，已退費給家長。現場人員都有跟家長善意回應，提供5/13蘋果日報，報導供參。,糾正件次(列入違規紀錄),2010-05-13,0990442540
294,私立虞老師語文短期補習班,2010-05-07,汐止市水源路二段36巷31號,無辦理學生安全保險(學校)、缺學生名冊、有用私人車，不定期視學生需求接送學童，目前約有20位學生補完習，父母接送空檔留班照顧不另收費，設立人擔任社區管委會委員以作回饋,糾正件次(列入違規紀錄),2010-05-20,0990470614
295,勤學美術短期補習班,2010-05-05,五股鄉水碓路16巷2號1樓,廣招具有安親課輔、無退費規定,糾正件次(列入違規紀錄),2010-05-06,0990417104
296,私立薇傑語文短期補習班,2010-04-29,土城市延和路42之1號1-2樓,未依立案科目授課(數學)、廣招：文藻兒童美語機構，現場人員表示，該址廣招&rdquo;幼兒學校&rdquo;及幼兒美語,糾正件次(列入違規紀錄),2010-05-17,0990456059
297,私立勁陞文理短期補習班,2010-04-29,土城市中正路1號5樓之1,私增設同址5樓之3、未申辦電腦個資處理、現場人員表示該址5樓之3為房東所有，目前洽談增址立案,糾正件次(列入違規紀錄),2010-05-17,0990455905
298,大智文理語文補習班,2010-04-29,板橋市中正路171號,未懸掛立案證書，未依立案科目授課，未載明收退費規定，現場人員表示該補習班無聘用現職學校教師任教,糾正件次(列入違規紀錄),2010-05-14,0990448982
299,私立崴爾森文理美語短期補習班,2010-04-28,汐止市汐止市仁愛路36號1樓,未懸掛個資執照，未懸掛立案證書，未載明收退費情形,糾正件次(列入違規紀錄),2010-05-14,0990448371
300,優越資優文理短期補習班,2010-04-22,板橋市漢生東路309號5樓,未依立案科目授課，私設安親課輔珠心算美術創思寫說班、國小數學，據民眾檢舉，請函覆說明擅自增設，大門關閉，電鈴無人應答,糾正件次(列入違規紀錄),2010-05-12,0990438691
301,私立揚明文理語文短期補習班,2010-04-22,新店市新店市中華路1號3樓,未懸掛立案證書，未依立案科目授課,糾正件次(列入違規紀錄),2010-05-12,0990438327
302,私立至和文理短期補習班,2010-04-22,新店市中華路71號1、2樓,未提供消安訓練、未依立案科目授課,糾正件次(列入違規紀錄),2010-05-12,0990437818
303,私立大領航國際文化事業有限公司永和分公司附設金東海法商補習班,2010-04-15,永和市永和路2段59號2樓,未全名書寫核准班名,糾正件次(列入違規紀錄),2010-04-29,0990393008
304,詹浩文理補習班,2010-04-07,板橋市府中路29-1號7樓,宣導專業愛心管教方式，不得以罰錢做為管教方式,糾正件次(列入違規紀錄),2010-04-27,0990385267
305,樹人語文短期補習班,2010-04-02,汐止市秀峰路129號4樓、仁愛路75號1樓、仁愛路81號1樓,私設安親、課輔、國小文哩，大門關閉，電鈴無人應答，現場有廣招,糾正件次(列入違規紀錄),2010-04-21,0990364955
306,文林大有為文理短期補習班,2010-03-26,樹林市千歲街61巷38號1樓,無懸掛立案證書於明顯處,糾正件次(列入違規紀錄),2010-03-30,0990280620
307,洋基文理語文短期補習班,2010-03-25,中和市復興路56號,私增設安親、課輔，未提供收退費情形,糾正件次(列入違規紀錄),2010-04-21,0990362030
308,私立金典文理語文短期補習班,2010-03-25,中和市復興路52號,未懸掛立案証書，私設國小數學，未載明收退費情形,糾正件次(列入違規紀錄),2010-04-21,0990362024
309,文苑語文短期補習班,2010-03-25,中和市復興路260號2樓,私設安親、課輔，未依全名書寫，未載明收退費情形,糾正件次(列入違規紀錄),2010-04-16,0990347655
310,私立快樂寶貝文理短期補習班,2010-03-25,中和市復興路301巷21-1號,私增設安親、課輔、美語、作文、各項才藝、音樂，大門關閉，電鈴無人應答,糾正件次(列入違規紀錄),2010-04-16,0990347596
311,麥克美語補習班,2010-03-25,中和市復興路054號1、2樓,未提供消安訓練、未懸掛立案證書、私設安親、未載明收退費情形，現場有瓦斯，請立即移除,糾正件次(列入違規紀錄),2010-04-16,0990348159
312,御田文理語文短期補習班,2010-03-25,中和市復興路296號1、2樓,未依立案科目授課(安親、課輔、作文、國小數學、珠心算、智力測驗精修班、廣招與核准班名不符)、大門關閉、電鈴無人應答,糾正件次(列入違規紀錄),2010-04-15,0990340250
313,私立國慶語文短期補習班,2010-03-23,板橋市國慶路126巷1號,已辦理註銷立案，990329教社字0990267152號,停止招生,,
314,私立學林語文珠心算短期補習班,2010-03-23,板橋市北門街42-2號1、2、3樓,未懸掛立案證書、私設正音美術、未載明收退費情形,糾正件次(列入違規紀錄),2010-03-31,0990267161
315,正旺文理補習班,2010-03-18,永和市成功路2段102巷002號6樓,未依立案科目授課,糾正件次(列入違規紀錄),2010-03-18,0990276392
316,私立龍之韻語文珠心算短期補習班,2010-03-18,板橋市雨農路9號、9-1號1樓,&rdquo;未提供消安訓練、未懸掛立案證書、未提供設立人班主任身分證明文件、私增幼稚園、未載明收退費情形,糾正件次(列入違規紀錄),2010-03-19,0990231340
317,瑞格英語短期補習班,2010-03-16,瑞芳鎮民生街036號-1號3樓,未提供消安訓練、未懸掛立案證書、未出示設立人班主任身分證明文件、未辦理師生員工安全保險、未載明收退費規定,糾正件次(列入違規紀錄),2010-03-29,0990275321
318,博士門文理補習班,2010-03-04,板橋市光武街097號,為依立案科目授課(安親、課輔、心算、小一先修班、正音、電腦、美術、速讀、國小英文)，招牌不合規定,糾正件次(列入違規紀錄),2010-03-08,0990199655
319,創曄文筆語文短期補習班,2010-02-09,新莊市中榮街56巷1-1號2樓、58-1號,受傷後，補習班立即電話聯絡家長，有通聯記錄；現場未懸掛立案證書、未依立案科目授課(數學),糾正件次(列入違規紀錄),2010-02-12,0990138291
320,私立安祈兒文理短期補習班,2010-02-02,板橋市金門街297巷10號1樓,未懸掛立案證書，私設托兒、珠心算、正音、語文、安親、課輔(國小)，未提供收退費情形，宣導愛心管教，不得體罰,糾正件次(列入違規紀錄),2010-02-03,0990089752
321,私立昱升文理短期補習班,2010-02-02,板橋市存德街18號1、2樓,私增童址3、4樓,糾正件次(列入違規紀錄),2010-02-08,0990130372
322,私立上華文理語文短期補習班,2010-01-26,永和市中山路一段160號(1、2、3樓),未提供消安訓練、未懸掛立案證書、未載明收退費情形,糾正件次(列入違規紀錄),2010-02-06,0990125112
323,私立學儒文理語文短期補習班,2009-12-29,汐止市仁愛路91號,私設安親、課輔、數學，招牌未依規定,糾正件次(列入違規紀錄),2010-01-20,0990066275
324,私立春暉語文短期補習班,2009-12-25,板橋市板橋市中山路1段158巷21之1號(2樓),私增設同址1樓,糾正件次(列入違規紀錄),2009-12-25,0990031352
325,私立林老師文理短期補習班,2009-12-17,板橋市大觀路3段160巷48號1、2樓,未提供消安訓練、私設國小數學、未載明收退費情形、私增設同址160巷31弄5號1樓、新樹路34巷11號、未核備交通車,糾正件次(列入違規紀錄),2010-01-14,0990004409
326,海三珠算補習班,2009-12-15,板橋市漢生東路310號3樓,未依立案科目授課(安親、數學、自然、作文、心算)，未載明收退費契約,糾正件次(列入違規紀錄),2009-12-22,0981099688
327,振鋒文理補習班,2009-12-11,五股鄉明德路73之1號3樓,現場無法提供身分證明文件、現場有國小學童、現場無法提供退費規定、有交通車,糾正件次(列入違規紀錄),2009-12-15,0981073135
328,私立文華語文文理短期補習班,2009-12-02,三重市集美街33巷12號,無退費規定,糾正件次(列入違規紀錄),2009-12-15,0981073309
329,佳崇文理語文短期補習班,2009-12-02,三重市正義北路073號3樓,具有交通車,糾正件次(列入違規紀錄),2009-12-15,0981072923
330,私立翔琳文理語文補習班短期補習班,2009-12-02,三重市平安街24號(2、3、4樓)、28號,現場無法提供收退費規定，3位李姓員工皆為托兒所職員，設立人女兒位在補習班授課，現場提供各年度向本府說明函。,糾正件次(列入違規紀錄),2009-12-15,0981073018
331,私立維也納文理、美術、圍棋、珠心算短期補習班,2009-11-24,汐止鎮新台五路1段159號3樓,未懸掛立案證書、與核准班名不符、未載明收退費情形、現場有瓦斯,糾正件次(列入違規紀錄),2009-12-04,0981043604
332,新世紀語文補習班,2009-11-24,金山鄉中山路290、292號,私設數學、未載明退費規定、現場有瓦斯請立即移除,糾正件次(列入違規紀錄),2009-12-16,0981080521
333,小狀元文理補習班,2009-11-24,汐止市樟樹一路129巷20弄3號、5號1樓,現場有瓦斯，請立即移除,糾正件次(列入違規紀錄),2009-12-16,0981080867
334,長禾語文珠算補習班,2009-11-24,板橋市中山路2段416巷036號,私設安親、課輔、電腦、科學、美術、心算、才藝、正音、數學，未載明收退費契約,糾正件次(列入違規紀錄),2009-12-16,0981080859
335,私立維尼小熊語言短期補習班,2009-03-03,板橋市中正路41號1、2樓,私設課輔、幼稚園，未載明退費規定,糾正件次(列入違規紀錄),,
336,私立士群文理短期補習班,2009-03-03,板橋市板橋市大觀路2段39號1、2樓,未懸掛立案證書、私設安親及課輔、未載明退費規定,糾正件次(列入違規紀錄),,
337,正旺文理補習班,2009-02-26,永和市成功路2段102巷002號6樓,未依立案科目授課，私設國小全科、課輔，增設102號1樓為辦公室聯絡處，由老師步行接送,糾正件次(列入違規紀錄),,
338,林老師珠心算文理短期補習班,2009-02-24,瑞芳鎮民生街36號7樓,私設安親，未提供退費規定(定型化契約),糾正件次(列入違規紀錄),,
339,私立啟淯文理語文短期補習班,2009-02-23,泰山鄉中央路9巷7、9號,現場有幼兒，收據內有電腦收費項目，有瓦斯器具,糾正件次(列入違規紀錄),,
340,私立青紅文理短期補習班,2009-02-23,三重市仁愛街505號、507號1樓及夾層,現場未懸掛立案證書、廣招有安親課輔、私增設505號,糾正件次(列入違規紀錄),,
341,私立正璽文理語文短期補習班,2009-02-18,三重市集美街247巷31弄6號、247巷33號(各1層)(由三重市集美街247巷33、35號、247巷31弄6號並戶),招牌上具有安親課輔、未依照台北縣收退費規定、有交通車、有瓦斯器具,糾正件次(列入違規紀錄),,
342,私立小太陽文理短期補習班,2009-02-10,永和市得和路247-1號4樓、247-2號4樓,未懸掛立案證書、私設國小及安親、招牌具兒童生活教育諮詢中心、未提供退費規定、現場有瓦斯,糾正件次(列入違規紀錄),,
343,私立啟淯珠算電腦短期補習班,2009-01-20,泰山鄉新民路036號1、2樓,私設安親、美語，招牌具有幼兒園、安親，未註明退費規定，現場有瓦斯器具，逃生門須清空,糾正件次(列入違規紀錄),,
344,私立威爾斯美語短期補習班,2009-01-17,板橋市中山路一段2之3號、2之3號2樓,現場無法提供設立人、班主任之身分證明文件、教職員及學員名冊專夾保管、縣府公文專夾保管,糾正件次(列入違規紀錄),,
345,私立維尼小熊語言短期補習班,2009-01-15,板橋市中正路41號1、2樓,現場未懸掛立案證書、教職員及學員名冊無專夾保管、無提供退費規定，2樓有學童午睡，疑似安親托育,糾正件次(列入違規紀錄),,
346,私立一佳一文理短期補習班,2009-01-09,新莊市瓊泰路156號,現場未懸掛證書、收據未載明退費規定,糾正件次(列入違規紀錄),,
347,瑀冠文理語文短期補習班,2009-01-08,汐止市福德一路167號1、2樓,現場未懸掛立案證書、招牌無立案班名,糾正件次(列入違規紀錄),,
348,私立學盟文理語文短期補習班,2009-01-07,板橋市永豐街38-1號1樓、49巷7-1號2樓7-2號3樓7-3號4樓,私設舞蹈、鋼琴、課輔，依台北市退費規定、無註明立案字號，私設地下一樓,糾正件次(列入違規紀錄),,
349,學一文理美語短期補習班,2009-01-06,板橋市三民路2段125號1樓、125-1、127-1、129-1號2樓、125-2、127-2、129-2號3樓、125-3、127-3、129-3號4樓,私設國小全科複習、國小安親課輔班,糾正件次(列入違規紀錄),,
350,私立碩譽語文文理短期補習班,2009-01-06,三重市三陽街117號3樓,增設1、2樓,糾正件次(列入違規紀錄),,
351,私立草莓園語文短期補習班,2009-01-06,蘆洲市水湳街28號1樓,外觀有美術廣招、與立案班名不符、擅自增設水湳路28號2樓,糾正件次(列入違規紀錄),,
352,嘉禾英日語電腦補習班,2006-06-29,新店市中正路190號4、5、6樓,,限期改善件次,,
353,榮富英語補習班,2006-06-29,新莊市中和街155巷024弄026號4樓,,限期改善件次,,
354,私立德和文理語文電腦短期補習班,2006-06-29,永和市得和路273號4樓、4樓之1、4樓之2、4樓之3、5樓、5樓之1、5樓之2、5樓之3、6樓、6樓之1、6樓之2、6樓之3、7樓、7樓之1、7樓之2、7樓之3、8樓、8樓之1、8樓之2、8樓之3,,限期改善件次,,
355,私立興隆英語短期補習班,2006-06-29,汐止市中興路168號2樓,,限期改善件次,,
356,普林斯頓語文短期補習班,2005-11-23,新店市北新路2段18號2樓,無退費規定、擅自增設班舍於16號3樓（小阿力大教室）,糾正件次(列入違規紀錄),2005-12-09,0940845422
357,北大文理語文短期補習班,2005-11-03,汐止市新台五路2段8巷8號1樓及2段16號1樓,招牌與立案班名不符（安親課輔）、未依規定辦理交通車及依規定訓練管理與檢驗,糾正件次(列入違規紀錄),2005-11-09,0940777131
358,長安美語短期補習班,2005-10-31,蘆洲市長安街267巷9弄2號1樓,無懸掛立案證書、未依申請時數上課、無核准班名，招牌有「安親課輔」字樣、無核准日期文號,糾正件次(列入違規紀錄),2005-11-04,0940767300
359,魁元文理短期補習班,2005-10-25,八里鄉中山路129-11號3樓,未依立案科目授課（有國小生）、收退費無核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-10-28,0940752564
360,童心園文理短期補習班,2005-10-24,三重市長元西街35、37號,未依立案科目授課（有國小學童）、收退費無核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-10-28,0940748563
361,新育才語文文理珠心算短期補習班,2005-10-24,三重市重新路四段184巷25弄7號3、4樓,無懸掛立案證書、未依立案科目授課（托兒）、招牌與立案班名不符（幼兒園、安親班）,糾正件次(列入違規紀錄),2005-10-28,0940748976
362,丁老師文理珠心算短期補習班,2005-10-24,三重市富福街52號2樓,無退費規定、擅自增設班舍（52號3樓）、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-10-28,0940748625
363,奇異鳥美語短期補習班,2005-10-21,新莊市中平路108號4樓,收退費無核准日期、文號及退費規定、未依規定辦理交通車及依規定訓練管理與檢驗,糾正件次(列入違規紀錄),2005-10-28,0940748501
364,大愛語文短期補習班,2005-10-20,五股鄉中興路4段48巷2號、2號之1、2、3,無退費規定、擅自增設班舍（6號之1）,糾正件次(列入違規紀錄),2005-10-26,0940741549
365,大中語文短期補習班,2005-10-20,板橋市大仁街10號1、2樓,招牌與立案班名不符（夏恩英語學校）,糾正件次(列入違規紀錄),2005-10-26,0940741381
366,瑤美語文短期補習班,2005-10-17,三峽鎮國光街41號1樓,無懸掛立案證書、未依立案科目授課（托兒）、招牌與立案班名不符（幼兒學園）、無收據、未依規定辦理交通車及依規定訓練管理與檢驗,糾正件次(列入違規紀錄),2005-10-25,0940732870
367,米淇文理短期補習班,2005-10-17,三峽鎮永安街145號2樓之2,未依立案科目授課（國小、幼兒）、收退費無核准日期、文號及退費規定、擅自增設班舍於153號1樓,糾正件次(列入違規紀錄),2005-10-19,0940732981
368,育群文理語文短期補習班,2005-10-14,三重市溪尾街123巷3號1樓，9號1樓,未依時數授課,糾正件次(列入違規紀錄),2005-10-18,0940728784
369,華爾街語文補習班,2005-10-12,蘆洲市長安街23巷15號1、2樓,無懸掛立案證書、未依立案科目授課（托兒）、收退費無核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-10-17,0940725450
370,學範語文短期補習班,2005-10-12,蘆洲市長安街23巷16號2，3樓,未依立案科目授課（托兒）、收退費無核准日期、文號及退費規定、招牌與立案班名不符（幼稚園、課輔班）、擅自增設班舍（1樓）、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-10-17,0940725502
371,威明美語短期補習班,2005-10-11,三重市信義西街118號1樓,未依立案科目授課（托兒）、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-10-11,0940717554
372,正義文理短期補習班,2005-10-11,三重市信義西街116號,無提供師生員工保險、未依立案科目授課（托兒、國小學童）、收退費無核准日期、文號及退費規定、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-10-11,0940717629
373,心心珠心算短期補習班,2005-10-11,三重市長壽街196號,無提供消安訓練、無提供師生員工保險、收退費無核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-10-17,0940721624
374,自強語文珠算短期補習班,2005-10-07,中和市國光街42-1號1-3樓,無提供消安訓練、無提供師生員工保險、招牌與立案班名不符（雙語幼兒園）、收費未載明本府核准日期文號、退費規定,糾正件次(列入違規紀錄),2005-10-14,0940717388
375,銘文文理語文短期補習班,2005-10-07,中和市國光街38號1-3樓,無懸掛立案證書、收據未載明核准文號及退費規定,糾正件次(列入違規紀錄),2005-10-14,0940717501
376,宏霖文理短期補習班,2005-10-07,中和市國光街48號1-3樓,無懸掛立案證書、未依立案科目授課（有托兒、國小學童）、收費收據未載明核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-10-14,0940717483
377,無敵堡語文短期補習班,2005-10-06,新店市安德街42號1、2樓、48號3樓,招牌有安親課輔字樣、收費收據未載明核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-10-11,0940712353
378,斐美琳語文短期補習班,2005-10-06,淡水鎮自立路15巷9號B1-1樓,無懸掛立案證書、無提供教職員及學員名冊、收費收據未載明核准日期、文號及退費規定、有學員交通車,糾正件次(列入違規紀錄),2005-10-11,0940711931
379,茱莉亞文化事業有限公司附設茱莉亞語文文理短期補習班,2005-10-06,新店市中央五街6號、6號2樓,招牌有小學課輔班字樣、無退費規定,糾正件次(列入違規紀錄),2005-10-13,0940712328
380,昕航美語電腦短期補習班,2005-10-06,新店市安德街48號、48號2樓,無懸掛立案證書、招牌廣告有安親課輔字樣、無退費規定、擅自增設班舍於46巷8、10、12、16號1樓,糾正件次(列入違規紀錄),2005-10-11,0940712005
381,孩子王語文短期補習班,2005-10-05,樹林市日新街79號1樓、81號2樓,無懸掛立案證書、無核准日期文號及退費規定、擅自增設班舍於83號2樓、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-10-13,0940712280
382,喬立心算短期補習班,2005-10-05,新莊市昌隆街84號1樓,無懸掛立案證書、無提供師生員工保險、未依立案科目授課（幼兒班）、招牌有安親、幼兒、課輔、鋼琴、電腦字號、無退費規定,糾正件次(列入違規紀錄),2005-10-11,0940711201
383,小威尼珠算文理短期補習班,2005-10-04,汐止市建成路23巷30號,招牌有「安親課輔」、「兒童美術」字樣、收退費無核准日期、文號及退費規定、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-10-18,0940732551
384,宏志全方位文理語文短期補習班,2005-10-04,汐止市和平街8號5樓,無懸掛立案證書、未依立案科目授課（安親、美術）、招牌有安親課輔、電腦美術字樣、收費收據未載明核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-10-11,0940712169
385,喬治亞語文音樂短期補習班,2005-09-27,蘆洲市永康街29號B1-1樓,收費收據未載明核准日期、文號及退費規定、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-09-30,0940688049
386,育嘉珠心算短期補習班,2005-09-26,中和市福祥路50號4樓,無懸掛立案證書、違規招收幼稚園、安親班、招牌有「幼稚園、安親課輔」字樣、收費收據未載明核准日期、文號及退費規定、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-09-29,0940684959
387,新聖恩文理短期補習班,2005-09-19,鶯歌鎮建國路225號1、2、3、4、5樓,無懸掛立案證書、違規教授兒童美語、招牌有「安親、課輔」字樣、收費收據未載明核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-09-21,0940669630
388,劍橋文理語文短期補習班,2005-09-13,林口鄉中正路365號1，2樓,無懸掛立案證書、招牌有「安親、課輔」字樣，與核准班名不符，收費收據未載明本府核准日期、文號,糾正件次(列入違規紀錄),2005-09-15,0940657094
389,志成文理短期補習班,2005-09-13,五股鄉成泰路1段51號之1（2樓）、53號之1（2樓）、51號之2（3樓）、53號之2（3樓）,現場有瓦斯器具、違規招生國小生、招牌有「國小數學、安親課輔」、收費收據無核准日期文號、退費規定、擅自增設班舍、無照使用學員交通車,糾正件次(列入違規紀錄),2005-09-15,0940656984
390,巨林文理短期補習班,2005-09-13,台北縣林口鄉中正路373號1-4樓,無懸掛立案證書、違規招收國小學生、招牌有「安親、課輔」字樣、收費收據未載明核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-09-15,0940657064
391,莘蒂語文短期補習班,2005-09-08,土城市學府路1段119號3樓,無提供消安訓練、無提供師生員工保險、招牌與立案班名不符（有國小安親、兒童英語芝麻學校字樣）、收費未載明本府核准日期文號、退費規定、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-09-14,0940650519
392,何健文理短期補習班,2005-09-07,蘆洲市永康街33號1樓、地下1樓,無懸掛立案證書、未依立案科目授課（有國小生）、招牌與立案班名不符（無立案字號、「何老師」）、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-09-13,0940646274
393,菁華語文短期補習班,2005-09-07,蘆洲市永康街35號、37號1樓,收費未載明本府核准日期文號、退費規定、擅自增設班舍37號2樓,糾正件次(列入違規紀錄),2005-09-13,0940646192
394,傑瑞富文理短期補習班,2005-08-29,"瑞芳鎮三爪子坑路89號之15( 1-3樓)",無提供消安訓練、無提供師生員工保險、未依立案科目授課（國小英語）、招牌與立案班名不符（有國小安親課輔）、收費未載明本府核准日期文號、退費規定,糾正件次(列入違規紀錄),2005-09-01,0940622503
395,雪兒文理美語短期補習班,2005-08-29,瑞芳鎮三爪子坑路89之14號,無提供消安訓練、無提供師生員工保險、無提供教職員及學員名冊、未依立案科目授課（有扥兒）、招牌與立案班名不符（有安親課輔、美術、珠算字樣）、收費未載明本府核准日期文號、退費規定、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-09-01,0940622618
396,小柏樹語文電腦短期補習班,2005-08-26,淡水鎮民權路141號2樓及民族路10-2號1-2樓,收費無核准日期文號、退費規定,糾正件次(列入違規紀錄),2005-08-30,0940619515
397,雅歌語文電腦補習班,2005-08-24,新店市民族路91號2樓、建國路123巷26號,招牌與立案班名不符、收費未載明本府核准日期文號、退費規定,糾正件次(列入違規紀錄),2005-08-26,0940613116
398,小鉅人文理電腦短期補習班,2005-08-22,蘆洲市民權路66號1樓,無立案班名、退費規定,糾正件次(列入違規紀錄),2005-08-25,0940607142
399,才碩文理珠心算補習班,2005-08-09,蘆洲市中正路104號1樓、104號之1、157號,無提供消安訓練、無提供師生員工保險、招牌與立案班名不符，有「安親課輔、音樂鋼琴、正音班」字樣、收費未載明本府核准日期文號、退費規定,糾正件次(列入違規紀錄),2005-08-15,0940585566
400,慧晟語文短期補習班,2005-08-08,板橋市三民路2段123巷32號1樓,現場無法提供設立人班主任身份證件、收費未載明退費規定,糾正件次(列入違規紀錄),2005-08-25,0940611371
401,吉優語文短期補習班,2005-08-08,汐止市福德一路86巷12號1、2樓、16號1、2樓、18號、20號3樓、26號3樓,無懸掛立案證書、無立案字號,糾正件次(列入違規紀錄),2005-08-10,0940575055
402,合嘉仁文理語文電腦補習班,2005-08-08,板橋市三民路2段110號1、2、3樓,未立案招生，有瓦斯器具,糾正件次(列入違規紀錄),2005-08-18,0940592422
403,階梯電腦補習班,2005-08-03,中和市景新街448號2樓,未依立案科目授課、招牌廣告與立案班名不符（有安親、美語字樣）無核准日期文號、退費規定、現場有瓦斯器具,糾正件次(列入違規紀錄),2005-08-05,0940567533
404,敬老師文理短期補習班,2005-07-28,瑞芳鎮中正路63號2樓,無提供師生員工保險、收費未載明退費規定,糾正件次(列入違規紀錄),2005-07-30,0940553399
405,懷恩文理補習班,2005-07-27,新莊市富國路160號,招牌與立案班名不符，有「兒童美語、國小課輔」字樣、擅自增設班舍160號B1、162號2樓,糾正件次(列入違規紀錄),2005-07-29,0940550041
406,文鶴文理補習班,2005-07-27,新莊市建安街40巷5號1樓、46號1樓,未依立案科目授課（有國小學童）、招牌與立案班名不符（有安親課輔、兒童美語、美術、電腦、珠算、文橋雙語幼稚園字樣）,糾正件次(列入違規紀錄),2005-07-29,0940550072
407,培元文理補習班,2005-07-27,新莊市民安路98巷5號,有國小美語國小課輔、無核准日期文號退費規定、擅自增設班舍98巷5號B1、富國路156號B1-2樓,糾正件次(列入違規紀錄),2005-07-29,0940550104
408,鄭博文文理補習班,2005-07-26,三重市自強路3段91號1樓、93號1-2樓,無核准文號、擅自增設班舍,糾正件次(列入違規紀錄),2005-07-27,0940546597
409,宏銘文理補習班,2005-07-22,新莊市中正路164號3樓,擅自增設班舍（同號4樓）,糾正件次(列入違規紀錄),2005-07-26,0940539690
410,天普珠算文理補習班,2005-07-20,汐止市仁愛路149號1樓,未依時數授課,糾正件次(列入違規紀錄),2005-07-26,0940532486
411,波波鼠語文補習班,2005-07-11,中和市景平路161號1、2樓,無懸掛立案證書、無提供設立人及班主任身分證明文件、招牌與立案班名不符，有「安親課輔」字樣、收費未載明本府核准日期、文號及退費規定、擅自增設班舍,糾正件次(列入違規紀錄),2005-07-13,0940511903
412,波波鼠語文補習班,2005-07-11,中和市景平路161號B1,擅自增設班舍,糾正件次(列入違規紀錄),2005-07-13,0940511791
413,私立維泓文理短期補習班,2005-07-08,三重市三和路3段11巷5號1至4樓、三和路3段11巷3弄1號5樓、仁愛街8號5樓,未依立案科目授課，違規招收國小學童，招牌與立案班名不符，有「安親、課輔」字樣,糾正件次(列入違規紀錄),2005-07-12,0940508172
